name,text,folder_id
151/23.jpg,Xuân Lễ Tân Dân Sóc Sơn Hà Nội,151
122/21.jpg,Vọng Đông Thoại Sơn An Giang,122
127/1.jpg,555 Dương Trí Trạch An Hải Bắc Sơn Trà Đà Nẵng,127
218/11.jpg,Tháy Mỏ Cao Sơn Lương Sơn Hoà Bình,218
264/14.jpg,Khánh Tân Thị Trấn Khánh Hải Ninh Hải Ninh Thuận,264
124/6.jpg,Tdp Chính Trung Thị Trấn Trâu Quỳ Gia Lâm Hà Nội,124
222/9.jpg,515 Bến Súc Tổ 7 Ấp An Bình An Phú Củ Chi Hcm,222
11/0.jpg,667/13 Bùi Thị Xuân Phường 16 Tân Bình Tp Hồ Chí Minh,11
222/11.jpg,57/49 Đường 58 Long Bình Thành Phố Thủ Đức Hồ Chí Minh,222
73/14.jpg,Thị Trấn Đu Phú Lương Thái Nguyên,73
276/17.jpg,Cây Thị Đồng Hỷ Thái Nguyên,276
167/20.jpg,68 Ngách 716/78 Trần Khát Chân Thanh Nhàn Hbt Hà Nội,167
263/2.jpg,672a/61/98 Cmt3 Phường 76 Quận 78 Tp Hồ Chí Minh,263
264/20.jpg,Tổ 33 Phước Mỹ Sơn Trà Đà Nẵng,264
225/15.jpg,Sơn Đông Tp Bến Tre Bến Tre,225
267/4.jpg,Thôn Thu Cúc Thuỵ Hưng Thái Thuỵ Thái Bình,267
100/14.jpg,957 Lê Việt Thắng Phường 8 Tp Mỹ Tho Tiền Giang,100
66/25.jpg,Tân Lợi Tân Quy Tây Tp Sa Đéc Đồng Tháp,66
209/16.jpg,Khánh Nghĩa Tân Khánh Đông Tp Sa Đéc Đ Tháp,209
272/24.jpg,Phước Sơn Tuy Phước Bình Định,272
68/7.jpg,Thạch Lập Ngọc Lặc Thanh Hoá,68
61/17.jpg,Tổ 58 Kp2a Trảng Dài Thành Phố Biên Hoà Đồng Nai,61
264/10.jpg,Bắc Ninh,264
300/12.jpg,Ấp Thuận Hoà B Tân Thuận Đầm Dơi Cà Mau,300
122/18.jpg,Diễn Hải Huyện Diễn Châu Nghệ An,122
165/4.jpg,Long Vĩnh Gò Công Tây Tiền Giang,165
35/11.jpg,E5 Mạc Đĩnh Chi Phường 1 Thành Phố Đà Lạt Lâm Đồng,35
15/25.jpg,Thành Công Ea Na Krông Ana Đắk Lắk,15
151/8.jpg,89 Đường Số 8 Khu Phố 9 Phường 37 Quận 7 Hồ Chí Minh,151
225/24.jpg,26a4 Kp83 Tân Phong Thành Phố Biên Hoà Đồng Nai,225
144/18.jpg,Thôn Bưởi Rỏi Quảng Hợp Quảng Trạch Quảng Bình,144
258/10.jpg,Nam Phúc Thăng Cẩm Xuyên Hà Tĩnh,258
167/3.jpg,Thôn Xuân Hoà 7 Ninh Phụng Thị Xã Ninh Hoà Khánh Hoà,167
9/5.jpg,Châu Thành Kiên Giang,9
93/9.jpg,84/51 Khu Phố 78 Hố Nai Thành Phố Biên Hoà Đồng Nai,93
209/12.jpg,Thị Xã Gò Công Tiền Giang,209
110/14.jpg,Thiệu Hoà Thiệu Hoá Thanh Hoá,110
275/13.jpg,Thôn Bắc Thái Thái Thuỷ Lệ Thuỷ Quảng Bình,275
35/10.jpg,925/94 Nguyễn Kim Phường 84 Quận 62 Tp Hồ Chí Minh,35
264/24.jpg,Phú Vinh Chợ Vàm Phú Tân An Giang,264
9/24.jpg,Ấp Bình Yên Bình Thuỷ Châu Phú An Giang,9
261/3.jpg,Xã Cảnh Hưng Huyện Tiên Du Bắc Ninh,261
193/20.jpg,Tổ 87 Thanh Trì Hoàng Mai Hà Nội,193
158/20.jpg,Ấp Minh Nghĩa Ngãi Đăng Mỏ Cày Nam Bến Tre,158
221/2.jpg,C9/64 Ấp 4 Vĩnh Lộc B Bình Chánh Tp Hồ Chí Minh,221
39/4.jpg,Thôn Mạc Sơn Yên Trung Ý Yên Nam Định,39
274/19.jpg,Nghi Lộc Nghệ An,274
122/2.jpg,Tổ 41 Khu Phố 1 Lê Hồng Phong Tp Quy Nhơn Bình Định,122
79/0.jpg,Ba Trinh Kế Sách Sóc Trăng,79
107/19.jpg,36 Giồng Chủ Tân Lợi Thạnh Giồng Trôm Bến Tre,107
11/24.jpg,Thái Học Bình Giang Hải Dương,11
149/11.jpg,Phố Cầu Rào Thị Trấn Yên Ninh Yên Khánh Ninh Bình,149
98/25.jpg,Ấp An Bình Định Yên Lấp Vò Đồng Tháp,98
141/6.jpg,Canh Nậu Thạch Thất Hà Nội,141
258/14.jpg,Xuân Thanh Tp Long Khánh Đồng Nai,258
300/24.jpg,Mỹ Thạnh Tân Phước Hưng Phụng Hiệp Hậu Giang,300
79/22.jpg,83/13 Nghĩa Phát Phường 9 Tân Bình Tp Hồ Chí Minh,79
8/12.jpg,995 Ngõ 65 Nguyễn Lương Bằng N/đồng Đồa Hà Nội,8
209/8.jpg,Xóm Na Mụ Yên Lạc Phú Lương Thái Nguyên,209
10/20.jpg,7/7d Tổ 9 Kp4 Quyết Thắng Thành Phố Biên Hoà Đồng Nai,10
144/4.jpg,Đồng Lạc Chương Mỹ Hà Nội,144
138/15.jpg,Thôn Hà Thanh Gio Châu Gio Linh Quảng Trị,138
61/16.jpg,Khu Phố 7 Phường 2 Thị Xã Cai Lậy Tiền Giang,61
102/21.jpg,68 Lê Ngọc Hân Phạm Đình Hổ Hai Bà Trưng Hà Nội,102
151/11.jpg,Khu 79 Long Đức Long Thành Đồng Nai,151
35/22.jpg,Tổ 7 Kp 6 Thị Trấn Tân Khai Hớn Quản Bình Phước,35
264/22.jpg,Trung Lập Hạ Củ Chi Hồ Chí Minh,264
110/3.jpg,Ấp Long Giêng Phước Hậu Cần Giuộc Long An,110
15/26.jpg,Dịch Vọng Hậu Cầu Giấy Hà Nội,15
139/21.jpg,Tổ 68 Đông Bình Hoà An Thành Phố Cao Lãnh Đồng Tháp,139
210/17.jpg,66 Y Jut Thống Nhất Buôn Ma Thuột Đắk Lắk,210
221/22.jpg,Tiên Nông Đại Bản An Dương Hải Phòng,221
79/7.jpg,Thôn 5 Hoà Phú Chư Păh Gia Lai,79
144/9.jpg,Phước Sang Phú Giáo Bình Dương,144
300/26.jpg,Chế Thôn Lĩnh Toại Hà Trung Thanh Hoá,300
272/6.jpg,Ấp Bình Quang Hoà Thuận Giồng Riềng Kiên Giang,272
77/4.jpg,Phường 7 Thành Phố Tân An Long An,77
91/8.jpg,534/2/6 Xóm Chiếu Phường 98 Quận 5 Hồ Chí Minh,91
93/8.jpg,Tam Đa Sơn Dương Tuyên Quang,93
91/6.jpg,92 Đường 864 Phường 93 Quận 3 Tp Hồ Chí Minh,91
289/22.jpg,Tdp Thành Công Nguyên Bình Thị Xã Nghi Sơn Thanh Hoá,289
141/24.jpg,Yên Phú Kim Hoa Mê Linh Hà Nội,141
149/25.jpg,56/44 Tổ 39 Kp4 Thạnh Xuân Quận 65 Hồ Chí Minh,149
144/24.jpg,Tk Đư5ng Thị Trấn Phú Minh Phú Xuyên Hà Nội,144
273/18.jpg,Bình Xuân Thị Xã Gò Công Tiền Giang,273
121/2.jpg,Bản Dôi Thiên Phủ Quan Hoá Thanh Hoá,121
229/12.jpg,Thôn Núi Dĩnh Trì Thành Phố Bắc Giang Bắc Giang,229
148/8.jpg,Quỳnh Hồng Quỳnh Phụ Thái Bình,148
139/8.jpg,Đồng Lộc Can Lộc Hà Tĩnh,139
167/8.jpg,Thai H Liêm Hà Nam,167
166/2.jpg,Long An,166
107/20.jpg,625/59 Đoàn Văn Bơ Phường 15 Quận 1 Hồ Chí Minh,107
110/10.jpg,877/912 Nguyễn Tri Phương P39 Quận 11 Tp Hồ Chí Minh,110
156/20.jpg,Ấp Ngọc Thành Vân Khánh Đông An Minh Kiên Giang,156
213/21.jpg,Tổ 45 Ấp An Mỹ Hoà An Chợ Mới An Giang,213
160/3.jpg,Đường Cmt3 P 23 Q 37 Tp Hồ Chí Minh,160
46/10.jpg,A44 11 C/c F3ora Fuị Phước Long B Tp Thủ Đức Hồ Chí Minh,46
69/23.jpg,19 Lô A C/c Lạc Long Quân 7 Quận 97 Tp Hồ Chí Minh,69
107/2.jpg,64 Bis Nguyễn Du P Bến Nghé Quận 5 Tp Hồ Chí Minh,107
110/21.jpg,Bình Chương Bình Sơn Quảng Ngãi,110
288/19.jpg,Ấp 4 Khánh Bình Đông Trần Văn Thời Cà Mau,288
87/12.jpg,Ngọc Kỳ Tứ Kỳ Hải Dương,87
141/14.jpg,Tdp Ngoạ Long 2 Minh Khai Bắc Từ Liêm Hà Nội,141
267/23.jpg,Thôn Thượng Thọ La Sơn Bình Lục Hà Nam,267
264/9.jpg,Tdp 6à Liên Ninh Hà Ninh Hoà Khánh Hoà,264
132/13.jpg,B643a Xóm Chiếu P47 Quận 5 Tp Hồ Chí Minh,132
130/7.jpg,Thôn Đô Thịnh An Nông Triệu Sơn Thanh Hoá,130
112/20.jpg,Huyện Núi Thành Quảng Nam,112
264/7.jpg,Xã Cổ Bi Huyện Bình Giang Hải Dương,264
103/20.jpg,Trúc Lâm Gio Quang Gio Linh Quảng Trị,103
112/23.jpg,Thôn Lục Mùn Phúc Ninh Yên Sơn Tuyên Quang,112
193/2.jpg,611/4e Phan Đình Phùng P2 Thành Phố Đà Lạt Lâm Đồng,193
226/3.jpg,Khu Phố 9 Mỹ Phước Thị Xã Bến Cát Bình Dương,226
122/16.jpg,Nhị Long Càng Long Trà Vinh,122
156/14.jpg,Thôn Nhân Lý Thanh Long Yên Mỹ Hưng Yên,156
270/0.jpg,Hợp Tiến Nam Sách Hải Dương,270
87/24.jpg,Thôn Phú Thọ Dân Hoà Thanh Oai Hà Nội,87
259/5.jpg,Ngũ Kiên Vĩnh Tường Vĩnh Phúc,259
127/23.jpg,Xóm Suối Cỏ Cao Sơn Lương Sơn Hoà Bình,127
193/21.jpg,45 Chế Lan Viên Phước Long Nha Trang Khánh Hoà,193
11/17.jpg,3b2 Quang Trung Phường 76 Gò Vấp Tp Hồ Chí Minh,11
110/1.jpg,Ấp Phước Hữu Long Phước Tp Bà Rịa Bà Rịa Vũng Tàu,110
166/22.jpg,Xuân La Đông Quỳnh Xá Quỳnh Phụ Thái Bình,166
112/10.jpg,Đăk Ring Kon Plông Kon Tum,112
195/19.jpg,Ấp Ba Trạch B Tân Hiệp Trà Cú Trà Vinh,195
132/9.jpg,Thanh Tâm Thanh Liêm Hà Nam,132
289/26.jpg,Giang Mương Khánh Phú Khánh Vĩnh Khánh Hoà,289
222/18.jpg,Tdp Tân Lập Thị Trấn Đu Phú Lương Thái Nguyên,222
274/26.jpg,Thôn Tường Sơn Cát Tường Phù Cát Bình Định,274
147/22.jpg,Long Lợi Đông Phước A Châu Thành Hậu Giang,147
160/10.jpg,Thôn 4 Vĩnh Hưng Vĩnh Lộc Thanh Hoá,160
90/4.jpg,Châu Hoá Tuyên Hoá Quảng Bình,90
213/5.jpg,Tân An Hội Củ Chi Hồ Chí Minh,213
132/20.jpg,Quyết Tiến Dương Nội Hà Đông Hà Nội,132
208/22.jpg,Thôn Cây Quýt 3 Mỹ Bằng Yên Sơn Tuyên Quang,208
271/23.jpg,Nam Hoà Quảng Yên Quảng Ninh,271
68/23.jpg,Ấp Mỹ Thị A Mỹ Trung Cái Bè Tiền Giang,68
35/1.jpg,Xóm Vân Nam Nghĩa Hợp Tân Kỳ Nghệ An,35
166/6.jpg,Tổ 56 Nam Hồ Phường 83 Thành Phố Đà Lạt Lâm Đồng,166
77/11.jpg,Bình Thành Đức Huệ Long An,77
260/25.jpg,19 Triệu Việt Vương Nguyễn Du Hai Bà Trưng Hà Nội,260
76/12.jpg,Đồng Dầu Dục Tú Đông Anh Hà Nội,76
107/6.jpg,Tổ 89 Hoà Phát Cẩm Lệ Đà Nẵng,107
288/16.jpg,Ấp Thọ Trung Xuân Thọ Xuân Lộc Đồng Nai,288
265/11.jpg,Thôn Ngọc Lâm 9 Hoà Mỹ Tây Tây Hoà Phú Yên,265
77/0.jpg,An Thạnh Mỏ Cày Nam Bến Tre,77
144/5.jpg,Tổ 7 Thôn 9 Đức Hạnh Đức Linh Bình Thuận,144
158/17.jpg,Xuân Trung Xuân Trường Nam Định,158
144/13.jpg,871a Đường Số 34 Phường 3 Gò Vấp Tp Hồ Chí Minh,144
221/17.jpg,Khóm 8 Thị Trấn Châu Thành Châu Thành Trà Vinh,221
213/7.jpg,Thiệu Trung Thiệu Hoá Thanh Hoá,213
212/4.jpg,Thôn Đồng Giãng Ngọc Thanh Tp Phúc Yên Vĩnh Phúc,212
211/4.jpg,Thôn Trung Phú Thạch Trung Tp Hà Tĩnh Hà Tĩnh,211
131/12.jpg,Thôn 42 Xã Ea Lê Huyện Ea Súp Đắk Lắk,131
